Date,EURUSD,AEEMMI,BATTMI,BTECL,GOAIMI,IBCFDE,IROBDE,IS0MDE,ISPYMI,IWDAAS,LYM8DE,NQSEDE,QDVEDE,REUSEPA,SC0CDE,SP5PA,SXR8DE,VWCEDE,WCBRMI,WTAIMI,A2AMI,BY6BE,CJ6BE,ENELMI,ENIMI,IPMI,LDOMI,MSFDE,N3IABE,NOVABE,SBLBE,STMMIMI,U6ZBE,UCGMI,VO51BE,XPEV,IT25L,IB25DE,WDCHM,IBCJDE,INLDE,ASMLAS,TSFABE,LLYDE,V60AAS,TT6F,E6ZF,Z0YBE,XESPDE,QDV5DE,EUNNDE,LYXIBMC,CACPA,DAPPMI,CCC3DE,MBGF,NVDF,PSTMI,BNPPA,EDPF,SIEDE,GLEPA,C001DE,RNOVI,ALCATPA,HEALAS,CSMIBMI,IMAEAS,LYBKDE,H4ZPDE,IS3NDE,IQQLDE,AK8EDE,CBU5DE,BTCEPA,ZPRRDE,SGLDMI,XDEWDE,ASWCDE,DFNDMI,DFENDE,EUDFDE,USE5MI,IUSEMI,IBCHDE,IS3RDE,IS3QDE,IS3SDE,IBCIDE,VAGFDE,IB1TDE,3SISMI,XEONDE
2021-03-22,1.19,5.14,14.6,7.07,75.92,85.96,21.42,163.55,19.99,64.45,47.45,8.45,13.93,13.41,93.56,32.03,334.36,87.93,18.29,51.6,1.2,16.99,14.54,6.31,7.66,41.87,7.14,191.09,37,27.17,1.93,31,2.34,7.22,5.44,37.88,100,5,59.47,13.69,49.93,458.82,91.1,148.88,26.03,21.08,50.26,99.56,22.39,5.6,44.62,74.18,52.76,12.82,37.38,47.83,11.16,8.18,39.45,3.9,121.85,18.21,138.6,34.91,3.08,8.92,95.09,72.02,82.26,8.65,31.27,19.63,9.98,90.77,29.01,52.6,141.15,60.79,7.19,5.27,18.53,25.02,9.02,85.95,67.1,49.69,40.97,30.58,226.44,25.64,6.98,4.1,135.8
2021-03-23,1.19,5.1,14.42,6.89,75.58,85.9,21.2,164.1,19.96,64.51,47.79,8.42,13.97,13.45,93.4,32.21,336.18,88.01,18.32,50.99,1.22,16.11,14.51,6.37,7.53,41.01,7.04,194.68,35,26.94,1.9,30.37,2.34,7.16,5.2,36.33,100,5,58.73,13.53,49.08,453.54,90.62,150.21,26.07,21.28,49.78,99.56,22.4,5.63,44.37,74.47,52.55,12.82,38.04,46.82,11.07,8.11,39.18,3.96,122.05,18.1,138.6,33.74,3.06,8.92,94.66,72.02,82.01,8.56,31.08,19.61,9.98,90.77,29.01,52.05,140.97,60.93,7.19,5.27,18.53,25.02,8.73,85.89,66.87,49.78,41.17,30.35,226.86,25.7,6.98,4.3735,135.76
2021-03-24,1.18,5.02,14.28,6.73,75.12,85.76,21.03,164.27,19.54,64.49,48.1,8.33,13.89,13.45,93.42,32.25,336.46,87.79,17.86,49.97,1.24,14.87,13.96,6.39,7.73,41.46,6.61,192.59,31.7,26.25,1.82,30.25,2.2,7.23,4.97,30.85,100,5,55.15,13.37,48.24,472.45,89.23,146.2,26.05,21.08,48.81,98.59,22.57,5.56,44,74.78,52.51,12.82,38.38,46.02,10.85,8.15,39.77,3.95,121.67,18.17,138.6,33.69,3.07,8.92,94.88,72.02,82.76,8.28,30.6,19.67,9.98,90.77,29.01,51.62,142.09,61.23,7.19,5.27,18.53,25.02,8.6,85.82,66.69,49.33,41.26,30.16,228.35,25.73,6.98,4.335,135.76
2021-03-25,1.18,5.02,14.2,6.67,74.72,84.83,20.97,164.42,19.4,64.25,48.2,8.2,13.75,13.45,93.52,32.04,334.52,87.58,17.61,49.56,1.26,15.28,13.94,6.4,7.63,41.13,6.54,190.18,33,26.25,1.75,30.46,2.26,7.22,4.99,32.53,100,5,53.87,13.18,47.39,471.63,86.76,147.73,25.99,20.89,49.78,100.52,22.51,5.49,44.33,74.62,52.66,12.82,38.33,46.72,10.57,8.14,39.54,3.87,121.58,17.95,138.6,33.39,3.06,8.92,94.88,72.02,82.2,8.27,30.58,19.63,9.98,90.77,29.01,51.01,142.39,61.09,7.19,5.27,18.53,25.02,8.39,84.83,66.2,48.73,41.08,30.17,228.29,25.73,6.98,4.5,135.76
2021-03-26,1.18,5.05,14.46,6.69,75.85,85.88,21.22,164.1,19.52,64.89,48.7,8.25,13.96,13.65,94.31,32.4,338.06,88.32,17.61,50.1,1.26,15.77,13.98,6.39,7.72,41.63,6.54,191.76,29.9,26.45,1.83,31.24,2.36,7.22,4.88,32.14,100,5,54.91,13.46,48.84,496.16,89.47,149.64,26.12,21.28,51.23,103.42,22.8,5.54,44.69,75.38,52.96,12.82,38.9,47.24,10.59,8.21,40.2,3.82,123.3,18.28,138.6,33.19,3.07,8.92,95.6,72.02,83.07,8.27,30.78,19.78,9.98,90.77,29.01,52.2,142.33,61.98,7.19,5.27,18.53,25.02,8.45,85.89,66.95,49.15,41.59,30.56,228.43,25.68,6.98,4.496,135.75
2021-03-29,1.18,5.09,14.46,6.6,76,86.31,21.19,163.76,19.44,65.14,49.2,8.29,14.05,13.78,94.46,32.59,340.21,88.69,17.41,49.51,1.27,15.4,13.05,6.45,7.81,41.13,6.55,191.3,29.8,26.92,1.78,30.88,2.55,7.13,5.1,31.41,100,5,56.42,13.58,49.15,495.77,92.13,151.36,26.17,22.07,52.68,104.39,22.76,5.59,44.6,75.29,53.26,12.82,39.76,47.83,11.01,8.39,39.42,3.86,123.72,17.84,138.6,33.13,3.12,8.92,95.83,72.02,81.96,8.35,31.01,19.73,9.98,90.77,29.01,51.37,140.82,62.23,7.19,5.27,18.53,25.02,8.36,86.22,67.13,49.22,41.92,30.58,227.85,25.7,6.98,4.7345,135.75
2021-03-30,1.18,5.14,14.6,6.63,76.37,86.36,21.34,163.18,19.43,65.5,49.12,8.29,14.03,13.82,95.15,32.78,341.95,89.19,17.35,49.88,1.27,15.61,14.02,6.4,7.86,41.63,6.75,190.93,32,27.15,1.68,30.91,2.47,7.27,4.78,33.82,100,5,55.24,13.56,48.95,495.58,90.63,151.55,26.25,21.68,51.71,104.39,23,5.62,44.56,76.22,53.86,12.82,39.65,48.61,10.94,8.45,40.94,3.83,126.63,18.55,138.6,34.33,3.13,8.92,96.78,72.02,84.36,8.47,31.33,19.92,9.98,90.77,29.01,51.9,139.05,62.61,7.19,5.27,18.53,25.02,8.19,86.33,67.32,49.54,42.03,30.75,227.5,25.63,6.98,5.063,135.75
2021-03-31,1.17,5.16,14.71,6.71,76.8,86.86,21.52,163.54,19.62,65.67,49.16,8.43,14.24,13.78,95.02,32.91,343.51,89.48,17.89,50.56,1.26,15.25,13.34,6.44,7.92,41.91,6.64,193.67,32,26.92,1.68,31.48,2.58,7.17,4.56,36.51,100,5,55.65,13.64,49.2,496.25,92.01,152.16,26.3,22.07,53.64,105.36,22.95,5.62,44.21,76.11,53.6,12.82,39.42,49.2,11.44,8.44,40.36,3.78,125.66,18.34,138.6,33.65,3.1,8.92,96.69,72.02,83.28,8.48,31.42,19.87,9.98,90.77,29.01,52.41,140.62,62.66,7.19,5.27,18.53,25.02,8.23,86.84,67.53,50.37,42.12,30.58,228.15,25.66,6.98,4.947,135.75
2021-04-01,1.17,5.22,14.86,6.85,77.49,87.39,21.88,163.89,19.88,65.94,49.56,8.54,14.43,13.75,95.59,33.03,344.69,90,18.28,51.62,1.26,16.2,13.98,6.4,7.98,42.41,6.75,197.67,33.5,26.87,1.68,32.03,2.49,7.17,5,36.95,100,5,60.31,13.82,49.06,508.06,97.74,152.22,26.4,23.26,52.68,106.32,23.04,5.66,44.22,76.12,53.99,12.82,39.32,49.48,11.67,8.49,40.57,3.93,126.37,18.64,138.6,34.19,3.09,8.92,96.87,72.02,83.5,8.63,31.76,20.03,9.98,90.77,29.01,53.01,142.21,62.73,7.19,5.27,18.53,25.02,8.33,87.37,68.02,51,42.34,30.55,228.73,25.73,6.98,4.6225,135.74
2021-04-02,1.18,5.22,14.9,6.9,78.17,89.03,22.07,163.08,20.09,66.57,49.93,8.76,14.68,13.92,96.22,33.45,348.84,90.6,18.49,52.17,1.26,16.22,15.16,6.49,7.9,42.28,6.86,202.35,33.7,26.87,1.6,32.09,2.78,7.16,5.72,36.01,100,5,60.72,14.19,50.41,511.9,96.43,149.45,26.57,22.94,53.64,108.25,23.21,5.57,43.91,76.59,54.26,12.82,39.54,49.71,11.66,8.51,40.41,4.07,126.77,18.62,138.6,34.9,3.13,8.92,97.17,72.02,83.76,8.65,31.78,20.3,9.98,90.77,29.01,53.33,142.67,63.35,7.19,5.27,18.53,25.02,8.33,87.37,68.02,51,42.34,30.55,228.73,25.73,6.98,4.3195,135.74
2021-04-05,1.18,5.22,14.9,6.9,78.17,89.03,22.07,163.08,20.09,66.57,49.93,8.76,14.68,13.92,96.22,33.45,348.84,90.6,18.49,52.17,1.26,16.22,15.16,6.49,7.9,42.28,6.86,202.35,33.7,26.87,1.6,32.09,2.78,7.16,5.72,36.01,100,5,60.72,14.19,50.41,511.9,96.43,149.45,26.57,22.94,53.64,108.25,23.21,5.57,43.91,76.59,54.26,12.82,39.54,49.71,11.66,8.51,40.41,4.07,126.77,18.62,138.6,34.9,3.13,8.92,97.17,72.02,83.76,8.65,31.78,20.3,9.98,90.77,29.01,53.33,142.67,63.35,7.19,5.27,18.53,25.02,8.33,87.37,68.02,51,42.34,30.55,228.73,25.73,6.98,4.3195,135.74
2021-04-06,1.18,5.22,14.9,6.9,78.17,89.03,22.07,163.08,20.09,66.57,49.93,8.76,14.68,13.92,96.22,33.45,348.84,90.6,18.49,52.17,1.26,16.22,15.16,6.49,7.9,42.28,6.86,202.35,33.7,26.87,1.6,32.09,2.78,7.16,5.72,37.01,100,5,60.72,14.19,50.41,511.9,96.43,149.45,26.57,22.94,53.64,108.25,23.21,5.57,43.91,76.59,54.26,12.82,39.54,49.71,11.66,8.51,40.41,4.07,126.77,18.62,138.6,34.9,3.13,8.92,97.17,72.02,83.76,8.65,31.78,20.3,9.98,90.77,29.01,53.33,142.67,63.35,7.19,5.27,18.53,25.02,8.56,89.03,68.97,51.83,42.78,30.7,228.4,25.73,6.98,4.3195,135.73
2021-04-07,1.19,5.12,15.04,6.75,77.57,88.87,21.67,163.07,19.89,66.22,49.55,8.73,14.6,13.83,95.97,33.26,347.01,89.97,18.2,51.42,1.28,15.69,14.78,6.51,7.89,42.37,6.93,202.88,32.2,26.87,1.59,32.14,2.61,7.13,5.53,34.07,100,5,61.2,14.13,49.86,503.83,97.36,146.01,26.47,22.8,53.64,107.29,23.08,5.51,43.9,76.25,54.24,12.82,39.34,49.94,11.84,8.5,40.68,4.03,125.69,18.63,138.6,34.41,3.24,8.92,96.84,72.02,83.92,8.38,31.25,20.26,9.98,90.77,29.01,52.1,141.72,62.81,7.19,5.27,18.53,25.02,8.76,88.87,68.79,51.48,42.53,30.59,228.74,25.74,6.98,4.3315,135.73
2021-04-08,1.19,5.16,15.01,6.74,77.76,89.22,21.83,163.39,19.97,66.61,49.46,8.81,14.77,13.85,96.6,33.36,348.17,90.44,18.39,52.04,1.26,15.9,14.57,6.56,7.74,42.08,6.85,204.66,32.58,27.25,1.59,32.06,2.63,6.89,5.32,35.45,100,5,61.33,14.13,50.47,510.65,94.37,146.97,26.54,22.55,53.64,107.29,23.22,5.56,43.91,76.59,54.53,12.82,39.23,48.89,11.97,8.38,40.45,4.07,126.05,18.29,138.6,33.22,3.31,8.92,96.43,72.02,83.27,8.47,31.48,20.43,9.98,90.77,29.01,52,142.77,62.76,7.19,5.27,18.53,25.02,8.79,89.2,69.2,51.97,42.69,30.53,228.94,25.77,6.98,4.196,135.73
2021-04-09,1.19,5.11,14.96,6.68,77.98,89.48,21.87,162.63,19.9,66.77,49.86,8.82,14.86,13.88,96.68,33.5,349.58,90.58,18.28,52.05,1.25,15.57,14.88,6.52,7.7,42.1,6.8,206.15,31.56,27.34,1.52,32.22,2.68,6.8,5.72,34.49,100,5,61.27,14.09,51.33,514.01,97.36,146.59,26.56,22.96,53.16,108.25,23.06,5.53,44.18,75.97,54.57,12.82,39.04,49.53,12.02,8.4,40.03,4.11,126.02,18,138.6,32.66,3.34,8.92,95.79,72.02,82.66,8.33,31.16,20.45,9.98,90.77,29.01,52.29,142.06,63.04,7.19,5.27,18.53,25.02,8.73,89.49,69.28,52.19,42.92,30.56,228.23,25.74,6.98,4.296,135.72
2021-04-12,1.19,5.07,14.96,6.59,77.79,89.84,21.6,162.59,19.93,66.74,50.4,8.84,14.86,13.9,96.22,33.59,350.31,90.42,18.49,51.91,1.27,15.14,14.78,6.51,7.67,41.73,6.77,207.74,31.8,27.53,1.5,31.48,2.44,6.87,5.47,33.99,100,5,61.03,14.12,51.44,503.35,94.37,145.63,26.5,23.21,54.13,109.22,22.95,5.3,43.96,75.71,54.5,12.82,39.24,50.25,12.53,8.39,40,4.11,125.01,18.15,138.6,32.7,3.32,8.92,95.89,72.02,82.82,8.3,30.93,20.52,9.98,90.77,29.01,52.03,141,63.18,7.19,5.27,18.53,25.02,8.81,89.83,69.34,52.2,42.88,30.57,228.2,25.72,6.98,4.502,135.74
2021-04-13,1.19,5.1,15.15,6.64,77.71,90.06,21.62,162.32,19.96,66.9,50.02,8.92,14.9,13.88,96.35,33.63,350.76,90.61,18.82,52.17,1.27,15.35,13.84,6.54,7.72,42.9,6.74,207.84,32.1,27.34,1.48,31.8,2.4,6.86,5.01,35.48,100,5,59.79,14.01,48.97,504.6,95.31,145.63,26.56,24.32,53.64,109.22,22.9,5.33,43.94,75.63,54.71,12.82,39.13,50.22,13.01,8.39,40.17,4.07,125.12,18.14,138.6,31.98,3.26,8.92,96.43,72.02,82.55,8.34,31.06,20.57,9.98,90.77,29.01,51.66,141.53,63.03,7.19,5.27,18.53,25.02,8.89,90.13,69.51,52.85,42.83,30.4,227.82,25.72,6.98,4.1935,135.72
2021-04-14,1.2,5.12,15.35,6.84,78.03,90.33,21.69,162.04,20.1,66.89,49.94,8.91,14.86,13.86,96.56,33.59,350.52,90.77,18.96,52.49,1.27,15.69,14.02,6.45,7.91,42.47,6.78,206.64,31.9,27.62,1.42,31.75,2.33,6.78,4.75,32.89,100,5,58.15,14.3,48.56,509.02,95.49,147.16,26.56,24.32,53.16,105.36,23.08,5.41,44.06,76.14,54.92,12.82,38.93,50,12.91,8.3,40.44,4.03,124.54,18.34,138.6,32.36,3.22,8.92,96.31,72.02,83.21,8.34,31.21,20.66,9.98,90.77,29.01,52.7,140.32,63.34,7.19,5.27,18.53,25.02,9.05,90.33,69.76,52.65,42.83,30.43,227.4,25.71,6.98,4.1765,135.72
2021-04-15,1.2,5.13,15.29,6.89,78.35,90.66,21.78,162.58,20.2,67.21,50.31,8.97,15.02,13.97,97.03,33.77,352.33,91.23,19.15,52.64,1.26,15.53,13.75,6.51,7.82,42.76,6.71,208.81,29.48,27.53,1.51,31.55,2.44,6.7,4.84,31.4,100,5,57.3,14.37,48.69,508.63,91.76,149.07,26.67,22.72,53.16,105.36,23.09,5.39,44.18,76.06,55.14,12.82,39.32,49.98,13.47,8.29,40.27,4,125.66,18.17,138.6,32.26,3.3,8.92,96.22,72.02,82.11,8.32,31.3,20.69,9.98,90.77,29.01,52.32,143.04,63.45,7.19,5.27,18.53,25.02,8.99,90.67,70.03,53.14,43.14,30.5,227.55,25.8,6.98,3.9,135.71
2021-04-16,1.2,5.15,15.36,6.86,78.5,91.03,21.8,162.37,20.16,67.44,50.7,8.98,14.99,14.04,97.92,33.84,353.19,91.46,18.95,52.72,1.27,15.84,13.51,6.57,7.81,43.33,6.77,208.56,30.2,27.9,1.58,31.63,2.34,6.77,4.63,30.92,100,5,57.34,14.32,48.91,514.87,92.32,150.21,26.7,22.72,54.13,107.29,23.24,5.41,44.07,76.37,55.68,12.82,39.18,51.44,13.24,8.39,41.15,4.01,131.01,18.4,138.6,32.91,3.41,8.92,96.98,72.02,83.37,8.36,31.43,20.74,9.98,90.77,29.01,52.41,143.69,63.64,7.19,5.27,18.53,25.02,9.08,91.03,70.3,53.15,43.26,30.67,226.97,25.76,6.98,3.8375,135.72
2021-04-19,1.2,5.11,15.36,6.79,77.68,90.74,21.45,161.91,19.97,67.01,50.51,8.91,14.83,13.98,97.82,33.61,350.68,90.86,18.65,51.45,1.28,16.07,13.5,6.57,7.79,43.86,6.93,207.84,31.16,28.28,1.57,30.89,2.27,6.96,4.36,31.2,100,5,57.05,14.21,47.64,501.24,91.94,150.59,26.6,21.28,54.13,107.29,23.42,5.25,43.68,77.21,55.7,12.82,39.53,50.36,12.75,8.37,41.49,3.98,129.07,18.53,138.6,32.93,3.23,8.92,96.85,72.02,84.37,8.3,31.17,20.68,9.98,90.77,29.01,51.41,142.77,63.18,7.19,5.27,18.53,25.02,9.26,90.81,70.02,52.43,43.05,30.49,227.01,25.74,6.98,3.9165,135.71
2021-04-20,1.2,5.06,14.93,6.73,76.27,89.81,21.09,161.96,19.73,66.08,50.15,8.82,14.65,13.81,96.05,33.26,346.87,89.65,18.28,50.4,1.27,16.12,13.13,6.49,7.6,43.27,6.61,205.87,30.96,28.18,1.67,29.71,2.2,6.6,4.2,31.27,100,5,56.61,14.11,46.96,491.45,89.33,151.17,26.4,21.16,53.64,107.29,22.69,5.13,42.53,74.98,54.55,12.82,39.71,48.92,12.52,8.26,39.54,3.92,125.91,17.68,138.6,31.48,3.14,8.92,94.34,72.02,81.02,8.23,30.91,20.33,9.98,90.77,29.01,50.19,142.76,62.54,7.19,5.27,18.53,25.02,9.28,89.77,69.17,51.77,42.59,29.82,227.15,25.76,6.98,3.9325,135.73
2021-04-21,1.2,5.08,14.96,6.88,76.77,90.54,21.32,162.26,19.81,66.63,50.32,8.9,14.8,13.9,96.72,33.53,349.74,90.31,18.38,50.98,1.27,15.72,13.42,6.44,7.66,42.88,6.64,208.56,30.5,28.46,1.59,30.06,2.13,6.55,4.36,32.6,100,5,56.17,14.13,47.21,511.51,89.23,151.36,26.5,20.99,52.68,106.32,22.84,5.14,42.76,75.63,55.05,12.82,39.77,48.82,12.63,8.26,39.18,3.91,126.73,17.52,138.6,31.45,3.13,8.92,94.83,72.02,80.51,8.27,31.01,20.42,9.98,90.77,29.01,51.02,144.35,63.12,7.19,5.27,18.53,25.02,9.26,90.52,69.65,52.24,42.97,30.01,227.35,25.75,6.98,3.6245,135.71
2021-04-22,1.2,5.11,15,7.01,77.76,90.97,21.68,162.28,20.2,67.01,51.05,8.94,14.88,13.99,97.41,33.75,352.09,91.02,18.86,51.62,1.29,15.8,13.53,6.61,7.67,43.54,6.68,209.29,32.5,28.84,1.83,30.7,2.27,6.5,4.56,32.37,100,5,57.45,14.15,47.24,521.88,91.2,150.4,26.63,20.99,53.64,108.25,23.2,5.21,43.32,76.74,55.5,12.82,39.99,48.32,12.67,8.26,39.43,3.92,127.86,17.59,138.6,31.08,3.17,8.92,95.62,72.02,80.96,8.4,31.22,20.72,9.98,90.77,29.01,52.31,143.53,63.75,7.19,5.27,18.53,25.02,9.18,90.87,70.03,52.79,43.21,30.23,226.95,25.76,6.98,3.75,135.7
2021-04-23,1.2,5.14,15,6.96,77.77,90.93,21.74,161.98,20.17,66.86,51.05,8.93,14.83,13.93,97.27,33.6,350.65,90.75,18.82,51.65,1.29,15.9,13.09,6.62,7.62,43.62,6.66,208.18,33.18,28.84,1.83,31.17,2.24,6.52,4.41,33.3,100,5,55.07,14.14,43.84,531.86,89.89,149.26,26.59,21.25,53.16,108.25,23.09,5.23,43.26,76.44,55.46,12.82,39.61,48.68,12.58,8.44,39.29,4.03,128.29,17.63,138.6,30.76,3.12,8.92,95.63,72.02,80.9,8.46,31.35,20.77,9.98,90.77,29.01,52.19,142.62,63.53,7.19,5.27,18.53,25.02,9.36,90.94,70.06,52.67,43.09,30.06,226.8,25.76,6.98,3.818,135.7
2021-04-26,1.21,5.13,15.17,7.05,78.34,91.28,21.96,161.81,20.51,67.06,50.69,8.97,14.91,13.91,97.56,33.69,351.44,90.95,19.47,52.49,1.29,15.61,13.33,6.55,7.66,44.13,6.52,208.52,35.12,28.65,1.85,31.58,2.35,6.66,4.64,33,100,5,56.28,14.27,44.3,534.65,92.22,147.54,26.64,21.43,54.61,109.22,23.36,5.28,43.1,77.1,55.57,12.82,39.08,49.32,12.69,8.41,40.38,4,127.88,18.34,138.6,31.26,3.22,8.92,96.17,72.02,82.98,8.33,31.37,20.96,9.98,90.77,29.01,52.89,142.57,63.76,7.19,5.27,18.53,25.02,9.43,91.26,70.34,52.9,43.13,30.25,226.56,25.77,6.98,3.744,135.69
